credit_score,annual_income,dti_ratio,loan_amount,loan_term,employment_length,num_credit_lines,delinquent_history,num_delinquencies,num_credit_inquiries,revolving_util,interest_rate,loan_status
670,57469.26,14.68,8313.91,24,1,2,0,0,1,33.94,4.39,Fully Paid
724,22037.57,20.22,3732.46,48,5,5,0,0,1,24.53,4.86,Fully Paid
621,83056.69,12.91,6342.79,24,5,8,0,0,1,39.29,4.51,Fully Paid
664,43057.61,10.28,9629.01,12,15,5,0,0,1,45.99,2.92,Fully Paid
379,35085.22,11.52,8590.22,24,2,5,0,0,7,44.92,6.09,Default
614,35630.24,35.4,25233.49,48,3,6,1,1,2,37.45,8.79,Default
711,118904.22,19.48,24594.62,12,7,6,0,0,3,35.17,3.55,Fully Paid
618,51261.4,14.7,8079.94,48,5,6,0,0,0,41.71,4.54,Fully Paid
612,94711.82,19.79,23979.93,60,7,4,0,0,1,90.92,6.23,Default
566,75466.51,16.97,8186.9,36,5,7,0,0,1,28.59,4.19,Fully Paid
730,67522.1,12.97,8483.19,48,1,6,0,0,1,59.19,5.79,Fully Paid
693,47574.72,3.38,45084.12,12,1,3,0,0,1,59.85,5.48,Default
716,80615.37,12.54,1443.61,36,10,11,0,0,1,78.49,3.96,Fully Paid
511,46372.37,43.71,4514.86,36,1,2,1,3,0,40.33,7.64,Default
637,65767.11,17.81,2553.05,36,7,2,1,1,2,22.08,5.54,Fully Paid
627,116278.66,22.37,35687.06,24,7,8,0,0,0,47.12,3.68,Fully Paid
627,131953.95,11.49,14785.15,36,10,7,0,0,0,30.67,3.48,Fully Paid
600,46091.23,24.79,14733.49,60,2,8,0,0,0,41.85,7.22,Fully Paid
622,74855.2,19.64,19880.35,60,20,6,0,0,2,66.37,5.36,Fully Paid
717,85013.38,11.21,5137.06,60,7,3,0,0,1,55.04,5.26,Fully Paid
496,69041.22,21.1,12580.14,60,3,6,0,0,4,33.91,7.09,Default
792,94668.63,23.49,3114.34,36,0,3,0,0,2,15.3,4.04,Fully Paid
688,95300.65,25.49,8495.58,36,1,6,0,0,1,81.04,6.4,Fully Paid
646,180337.58,31.42,14377.46,48,15,7,0,0,1,30.83,3.36,Fully Paid
722,218330.09,11.25,55063.93,12,5,4,1,1,0,5.05,4.27,Fully Paid
533,54236.15,8.72,17985.18,48,3,7,0,0,2,55.53,5.84,Fully Paid
596,162134.18,17.34,8177.02,60,7,2,0,0,1,65.18,5.52,Fully Paid
640,77921.47,9.71,20807.1,36,1,6,1,3,3,61.38,7.66,Default
759,53825.72,32.73,8308.37,48,3,5,0,0,1,75.24,6.65,Fully Paid
646,86185.21,28.89,17115.79,36,15,2,1,1,4,80.0,6.96,Default
686,52062.39,27.67,7284.99,24,2,5,0,0,2,52.71,4.75,Fully Paid
602,58360.37,22.16,42434.43,48,10,3,0,0,1,56.86,5.16,Default
688,31010.37,20.4,6113.19,60,10,1,1,2,1,10.0,6.07,Fully Paid
784,62834.2,23.12,6843.5,36,7,10,0,0,0,66.36,3.98,Fully Paid
729,104778.79,22.92,8693.86,60,10,7,0,0,1,7.64,4.03,Fully Paid
643,92257.21,10.52,18687.18,60,3,6,1,1,0,36.45,6.9,Fully Paid
704,74474.83,2.95,5790.11,48,0,5,0,0,5,47.23,6.31,Fully Paid
696,169744.27,5.9,19270.97,12,10,6,1,2,1,67.1,5.23,Fully Paid
690,215446.16,12.2,68210.6,60,1,2,0,0,1,48.1,7.27,Fully Paid
738,80737.8,31.51,18136.25,36,15,6,0,0,0,60.35,3.53,Fully Paid
738,156158.9,32.37,9040.83,24,1,4,0,0,1,30.0,4.25,Fully Paid
639,73829.04,16.86,6145.34,36,0,4,0,0,3,42.77,6.25,Fully Paid
701,63120.11,1.79,11985.08,36,3,4,0,0,2,37.5,4.74,Fully Paid
619,106564.83,16.81,8613.47,36,3,5,0,0,1,1.54,3.94,Fully Paid
576,57394.27,14.79,20530.26,36,0,8,0,0,1,28.43,5.54,Fully Paid
628,14533.53,24.5,22712.62,12,0,2,0,0,1,24.26,5.58,Fully Paid
643,51264.58,21.46,4842.19,24,0,5,0,0,1,44.63,5.1,Fully Paid
517,24260.9,15.37,66588.23,24,3,3,0,0,1,84.96,8.76,Default
718,47441.94,11.42,4192.37,36,2,11,0,0,1,46.75,4.4,Fully Paid
428,43169.28,28.48,6303.02,36,5,2,0,0,1,62.26,6.65,Default
850,43324.4,6.4,25014.14,48,5,3,0,0,0,63.96,4.02,Fully Paid
770,31858.14,19.0,9154.58,24,2,4,0,0,1,34.25,3.85,Fully Paid
629,29163.85,7.33,17079.36,12,3,5,0,0,0,29.31,3.42,Fully Paid
650,40611.46,23.16,5234.38,48,2,4,0,0,2,60.49,6.55,Fully Paid
674,47925.47,33.05,5928.96,36,3,5,1,2,2,51.13,8.49,Fully Paid
602,50067.99,4.27,13196.84,24,20,9,0,0,3,12.68,2.98,Fully Paid
665,69936.98,15.01,17248.56,36,5,2,0,0,2,48.04,5.19,Fully Paid
638,91475.11,35.28,9075.67,60,2,6,0,0,1,68.16,7.04,Fully Paid
642,32667.03,28.33,3248.81,36,2,6,0,0,2,11.5,5.0,Fully Paid
664,35426.11,28.39,7870.14,60,2,7,0,0,2,57.79,6.8,Fully Paid
544,162565.63,18.15,30224.42,12,3,3,0,0,1,56.73,4.84,Fully Paid
653,94315.88,23.88,8945.81,36,15,5,0,0,1,30.23,3.82,Fully Paid
663,37595.25,19.11,39845.03,48,0,5,0,0,0,59.66,6.93,Fully Paid
660,28224.53,29.0,4947.91,48,10,5,0,0,4,65.19,5.91,Default
632,44396.13,14.1,27815.43,36,5,5,0,0,6,32.09,6.62,Default
741,51436.43,8.76,3089.34,36,10,6,0,0,1,79.36,3.78,Fully Paid
621,90139.86,20.0,39387.31,36,10,4,0,0,1,89.74,5.75,Fully Paid
668,15045.22,13.01,17020.9,48,2,3,0,0,2,60.9,6.52,Fully Paid
753,33564.51,8.84,23098.95,12,10,2,1,2,0,24.99,4.74,Fully Paid
643,176305.47,10.99,4745.75,48,0,3,0,0,2,46.83,5.94,Default
667,60460.04,19.72,7664.09,36,2,2,0,0,2,68.21,5.41,Fully Paid
642,62156.16,17.64,15058.14,60,3,2,1,1,0,14.83,7.04,Fully Paid
748,42673.88,28.85,12308.94,36,7,2,0,0,1,28.32,4.21,Fully Paid
629,96105.98,15.17,24880.9,36,0,3,0,0,4,25.33,5.85,Fully Paid
752,20287.41,49.11,36678.08,36,15,3,0,0,0,48.44,5.47,Fully Paid
641,46398.24,18.21,5229.91,60,10,6,0,0,1,5.14,4.65,Fully Paid
581,17176.4,14.23,12452.6,36,5,3,0,0,1,84.93,6.25,Fully Paid
704,59166.64,27.32,6751.9,60,3,8,0,0,1,32.39,5.81,Fully Paid
625,45814.98,20.04,26905.1,36,0,6,0,0,1,10.64,5.03,Default
699,22518.11,4.56,14189.44,24,0,8,0,0,2,50.59,4.99,Fully Paid
431,109790.06,16.76,53446.26,36,1,8,0,0,3,71.07,7.19,Default
650,90585.38,10.36,2819.64,60,0,10,0,0,0,11.86,4.89,Fully Paid
613,111064.07,29.85,18404.35,36,2,4,0,0,1,40.83,6.34,Default
564,24245.86,7.62,4453.98,60,5,8,0,0,2,72.96,5.33,Fully Paid
605,32787.34,22.78,16879.38,36,0,5,0,0,2,23.62,5.11,Fully Paid
604,123161.01,9.92,39576.35,48,15,2,0,0,1,55.3,4.51,Fully Paid
646,97373.1,36.09,34045.36,24,0,4,1,1,2,11.35,6.44,Default
540,138985.68,20.33,17025.1,24,0,4,0,0,0,10.24,3.72,Default
675,51845.95,21.71,37504.94,36,0,7,0,0,2,25.07,5.21,Fully Paid
759,56072.09,31.23,13424.0,36,5,5,0,0,2,30.68,4.9,Fully Paid
672,86653.76,14.02,20098.94,36,5,6,0,0,1,48.46,4.68,Fully Paid
714,26617.52,12.5,3793.34,36,0,5,0,0,1,50.21,5.43,Fully Paid
737,67338.32,21.54,9466.45,48,5,7,0,0,0,67.98,4.92,Fully Paid
748,274040.13,16.95,15026.66,48,3,5,0,0,3,14.15,5.88,Fully Paid
799,48305.32,11.6,21266.01,36,5,4,0,0,2,23.54,4.77,Fully Paid
610,22878.18,20.64,31597.87,48,15,9,1,1,2,40.74,8.44,Default
592,76623.49,15.69,14800.66,36,7,4,0,0,0,26.04,3.97,Fully Paid
712,34867.28,14.83,42459.24,48,20,1,1,2,1,38.4,6.96,Fully Paid
706,56151.56,0.89,60839.44,36,3,5,1,1,1,51.23,8.01,Fully Paid
712,114983.19,34.65,14997.14,48,7,3,0,0,1,34.22,4.5,Fully Paid
801,83689.28,8.07,41622.06,48,20,6,0,0,4,34.06,3.98,Fully Paid
650,44662.43,12.62,7900.15,48,10,1,0,0,2,54.47,5.47,Fully Paid
684,99021.8,18.95,10326.23,36,15,7,0,0,3,14.91,3.97,Fully Paid
571,22009.77,32.94,43637.99,48,3,2,0,0,4,47.69,9.68,Default
820,67390.83,11.06,151365.42,36,5,5,0,0,2,69.52,6.14,Fully Paid
623,47553.07,12.15,10862.16,36,3,4,0,0,2,72.49,5.94,Fully Paid
625,14533.09,10.15,41029.57,36,20,2,0,0,0,34.22,6.36,Fully Paid
622,28957.15,22.68,49899.63,48,7,5,0,0,1,45.16,7.54,Default
598,59351.43,17.49,6738.32,60,3,8,1,2,2,60.53,8.05,Default
591,93716.05,13.62,10754.64,36,2,4,0,0,4,81.11,6.8,Fully Paid
608,60661.4,5.91,11220.13,36,2,1,0,0,1,34.61,4.85,Fully Paid
540,50129.2,7.88,25761.23,48,3,7,0,0,1,19.65,5.52,Default
587,97330.76,6.61,45143.49,48,20,6,0,0,3,51.66,4.31,Fully Paid
805,70583.11,9.39,11313.4,48,2,8,0,0,0,72.94,4.78,Fully Paid
708,108919.54,29.48,30703.42,60,3,8,0,0,0,32.28,5.51,Fully Paid
724,84512.78,2.63,26256.97,36,1,2,0,0,2,37.76,4.78,Fully Paid
744,39057.29,5.01,15627.75,36,5,1,0,0,0,62.68,4.47,Fully Paid
796,89549.32,12.69,9014.89,48,2,5,0,0,2,38.54,5.24,Fully Paid
508,106571.14,32.62,39469.22,36,0,4,0,0,3,39.97,7.33,Default
551,138705.05,10.23,10689.98,48,0,6,0,0,1,6.28,4.73,Default
585,43639.46,13.65,9147.87,12,20,5,0,0,0,40.35,2.64,Fully Paid
612,48152.31,19.09,4641.77,60,20,5,0,0,1,24.85,3.82,Fully Paid
625,101542.72,20.86,2917.94,12,10,5,0,0,1,84.0,3.4,Fully Paid
614,99203.91,13.74,22316.03,36,2,4,0,0,1,66.68,5.0,Fully Paid
667,44082.07,17.71,11909.38,60,7,2,0,0,1,72.03,6.84,Fully Paid
652,39996.33,14.3,15941.15,36,10,4,0,0,1,37.65,4.89,Fully Paid
592,46174.52,8.06,2571.43,48,0,5,1,1,4,70.69,9.13,Default
475,62790.21,11.04,14926.5,60,15,4,0,0,1,26.44,4.38,Default
570,35147.65,10.8,8586.91,36,20,5,0,0,0,8.78,3.09,Fully Paid
606,77021.42,29.82,13416.09,48,15,4,0,0,1,71.27,6.18,Fully Paid
630,21245.87,2.44,39230.28,12,0,10,1,2,2,14.3,7.14,Fully Paid
559,36351.36,27.2,21062.1,60,7,10,0,0,3,43.24,6.85,Default
610,66863.69,30.15,26255.12,36,5,2,0,0,1,44.6,4.49,Fully Paid
559,34488.53,9.95,7875.12,36,3,7,1,4,0,7.39,6.37,Default
639,46582.38,2.67,6484.78,12,2,5,0,0,2,13.22,2.85,Fully Paid
564,55471.25,20.41,11929.72,24,10,5,0,0,3,33.92,5.5,Fully Paid
582,213763.03,30.83,22712.45,48,1,7,0,0,2,68.98,6.71,Default
545,27346.35,14.53,12213.3,24,3,9,0,0,1,44.5,5.27,Default
637,68968.78,13.67,8485.59,36,20,6,1,1,1,29.02,4.79,Fully Paid
580,32373.63,16.47,14555.62,48,5,8,0,0,1,38.86,5.37,Fully Paid
722,31653.3,38.5,14667.72,60,3,3,0,0,2,75.67,6.91,Default
682,35418.05,18.84,24528.39,60,15,9,0,0,0,39.8,5.31,Fully Paid
644,54506.86,23.04,6665.56,36,10,2,0,0,3,47.82,3.43,Fully Paid
586,141531.97,35.02,4917.56,36,10,3,0,0,2,21.92,4.88,Fully Paid
680,121164.16,4.67,18101.55,36,2,9,0,0,4,79.5,6.32,Fully Paid
705,45482.93,39.94,10540.35,48,3,3,0,0,1,7.33,5.46,Fully Paid
661,51027.17,25.35,43653.62,48,1,2,0,0,1,21.66,5.66,Fully Paid
778,85374.34,19.41,6978.8,60,5,4,0,0,0,31.05,4.6,Fully Paid
686,61981.69,4.71,11277.04,24,0,7,0,0,0,39.76,4.46,Fully Paid
723,40864.26,5.39,10755.41,24,0,4,1,3,0,33.7,5.87,Fully Paid
660,89040.78,18.2,11541.23,36,2,1,0,0,4,13.98,5.05,Fully Paid
704,158353.01,26.62,14745.01,24,1,7,1,4,0,13.09,5.87,Fully Paid
586,112990.18,12.64,23430.57,48,0,3,0,0,0,21.26,4.08,Fully Paid
613,135124.01,30.1,26809.49,60,15,2,1,2,1,37.11,7.51,Fully Paid
677,55070.73,21.95,20089.97,12,7,5,1,4,1,12.67,4.87,Fully Paid
677,31270.14,7.4,12994.4,36,7,3,0,0,3,49.91,4.43,Fully Paid
690,18030.78,20.57,13722.98,36,7,4,0,0,1,22.26,4.76,Fully Paid
738,17271.58,26.18,56428.96,24,2,4,0,0,1,28.6,7.6,Default
536,52997.0,8.61,4058.13,36,2,7,0,0,1,24.47,4.27,Fully Paid
572,81153.34,27.3,16805.38,12,3,4,0,0,0,48.58,3.75,Default
668,99294.88,19.2,30887.96,24,10,5,0,0,5,6.62,4.81,Fully Paid
592,69276.19,13.62,14609.95,24,3,3,0,0,1,35.62,4.89,Default
850,38833.29,14.22,19113.66,36,3,5,0,0,1,65.23,4.64,Fully Paid
691,88672.03,21.5,39385.85,24,2,2,0,0,4,16.52,5.76,Fully Paid
643,29176.18,35.22,25623.61,48,0,4,0,0,1,24.67,6.54,Default
608,30876.54,7.92,18267.4,24,3,11,0,0,0,36.62,4.38,Fully Paid
611,86488.14,16.4,39652.62,36,1,4,0,0,3,27.8,5.28,Fully Paid
652,28569.42,10.53,98115.19,48,1,2,0,0,1,0.42,8.7,Default
658,37829.21,32.49,22973.86,48,10,5,0,0,2,44.62,5.01,Default
613,33302.52,4.45,17894.58,48,15,8,0,0,2,41.19,5.02,Fully Paid
628,66269.27,11.27,6534.08,36,10,4,0,0,1,25.26,2.95,Fully Paid
757,85214.2,1.44,9399.0,60,2,4,0,0,4,47.38,6.8,Fully Paid
760,86540.99,17.83,7534.64,60,5,6,0,0,3,18.83,5.43,Fully Paid
670,42269.11,10.15,7041.51,24,2,3,0,0,0,45.14,3.47,Fully Paid
542,54138.1,1.79,20120.5,12,10,1,1,2,1,33.02,5.52,Default
693,93063.91,14.36,7657.99,24,3,6,0,0,4,56.38,5.3,Fully Paid
774,43554.79,30.34,6296.8,60,15,6,1,2,1,29.31,6.42,Fully Paid
759,34622.24,21.01,11365.49,48,5,3,0,0,0,23.68,5.13,Fully Paid
708,40743.67,13.32,6031.48,36,5,1,0,0,4,58.98,6.97,Fully Paid
763,41576.14,30.89,21925.0,36,7,5,0,0,2,28.23,5.41,Fully Paid
654,60987.15,22.23,36703.58,24,10,4,0,0,1,48.24,4.62,Fully Paid
700,58916.45,22.67,13675.16,24,3,4,1,1,0,58.7,6.35,Default
595,54152.03,5.94,15017.31,36,15,6,1,4,1,21.16,5.27,Fully Paid
673,37046.97,17.5,12952.2,36,2,4,0,0,0,11.18,3.52,Fully Paid
756,34222.68,7.42,19808.63,12,10,1,0,0,1,19.67,2.31,Fully Paid
602,88390.23,31.1,30461.32,24,0,5,0,0,4,76.7,7.25,Default
581,73562.44,1.14,3812.3,12,0,5,0,0,4,50.95,4.62,Fully Paid
657,46124.99,12.73,7604.48,12,3,7,0,0,1,33.98,4.18,Fully Paid
631,57865.11,6.73,8227.95,24,2,5,0,0,0,41.55,5.03,Fully Paid
701,123906.39,11.64,18774.53,36,1,4,0,0,0,37.22,5.7,Fully Paid
613,57345.32,13.52,7522.59,24,10,3,0,0,1,46.4,4.5,Fully Paid
787,59649.95,17.37,1538.04,36,3,7,0,0,2,29.43,4.27,Fully Paid
546,149707.39,5.62,6070.93,36,3,7,0,0,2,57.74,6.34,Fully Paid
750,113801.01,20.7,7202.6,24,1,3,0,0,0,11.58,3.26,Fully Paid
588,40761.89,23.06,3756.19,36,3,5,0,0,1,30.14,4.32,Fully Paid
506,113804.33,30.8,40854.72,12,2,6,0,0,1,45.78,5.97,Default
669,54070.21,9.12,51351.17,36,0,6,0,0,1,31.94,5.89,Fully Paid
629,31876.99,20.79,7813.02,36,7,1,0,0,0,77.6,5.98,Fully Paid
561,130940.78,29.36,15603.35,48,1,9,0,0,2,38.95,6.32,Fully Paid
515,39116.37,3.92,13847.84,24,3,4,0,0,2,56.93,5.1,Default
649,44091.57,5.16,11268.67,48,20,7,0,0,2,41.4,3.46,Fully Paid
728,47629.3,6.23,13842.6,36,15,5,0,0,0,32.68,3.12,Fully Paid
696,203250.04,19.24,6652.71,48,15,5,0,0,1,46.49,4.81,Fully Paid
654,33820.49,8.9,13913.28,48,3,4,0,0,0,26.71,4.15,Fully Paid
688,41706.77,38.31,6207.0,36,5,9,1,2,2,22.47,7.65,Fully Paid
647,48757.85,14.35,14960.41,48,15,6,0,0,3,10.79,3.63,Fully Paid
535,82152.03,17.39,5001.69,12,3,7,0,0,4,53.55,4.6,Default
536,57428.88,14.62,25411.0,24,20,8,0,0,3,16.57,4.0,Fully Paid
633,40119.26,22.08,7343.97,48,0,11,0,0,1,77.44,6.71,Default
637,87053.28,21.6,6997.94,24,5,5,0,0,1,19.53,4.04,Fully Paid
718,135117.46,12.44,13641.32,36,7,3,0,0,1,26.25,3.69,Fully Paid
710,22609.13,12.48,21622.5,36,10,6,0,0,2,64.42,5.75,Fully Paid
698,39778.45,24.39,15484.12,60,7,1,0,0,2,42.83,5.67,Fully Paid
627,81402.58,5.74,9646.4,36,0,5,0,0,2,63.64,5.18,Fully Paid
539,28575.41,26.6,12244.41,24,1,6,0,0,1,48.48,6.39,Fully Paid
682,54560.43,8.72,25341.55,48,7,4,0,0,2,25.71,5.3,Fully Paid
692,128340.18,12.41,27734.3,24,2,7,1,1,3,19.0,6.55,Fully Paid
458,86993.86,23.63,4793.06,36,20,5,0,0,0,28.24,3.42,Default
583,81846.72,16.62,8627.93,36,10,5,0,0,2,22.43,4.49,Fully Paid
594,93751.57,11.46,6637.56,60,0,4,0,0,1,48.09,6.55,Fully Paid
659,72762.44,6.82,90499.17,24,7,5,0,0,1,12.83,3.7,Fully Paid
585,48906.15,9.61,5398.44,48,15,5,0,0,0,45.04,3.78,Fully Paid
646,106822.09,8.9,8121.77,36,15,9,0,0,1,45.59,3.1,Fully Paid
633,45003.73,38.22,23340.27,48,5,4,0,0,4,30.41,6.89,Default
637,54344.13,25.94,3940.99,24,3,8,0,0,2,12.5,3.45,Fully Paid
592,22169.23,4.3,5651.82,24,10,6,0,0,0,35.53,2.68,Fully Paid
598,44951.59,3.88,5255.26,12,5,4,0,0,1,89.41,3.56,Fully Paid
563,62766.45,23.89,61731.09,48,2,4,0,0,4,29.16,7.61,Default
680,60830.69,19.49,9469.19,24,10,7,0,0,2,24.23,4.29,Fully Paid
695,104224.16,22.26,19942.72,36,5,1,0,0,4,8.97,4.61,Default
588,46040.46,1.24,4676.27,12,0,4,0,0,1,47.76,4.56,Fully Paid
771,47167.75,11.4,10087.01,12,0,4,0,0,0,45.08,3.02,Fully Paid
624,43273.75,11.92,6368.64,36,1,6,0,0,3,11.29,5.1,Fully Paid
772,69204.17,4.56,11082.6,36,3,4,0,0,2,48.39,3.4,Fully Paid
598,151415.35,5.23,3550.94,48,2,6,0,0,0,30.63,4.62,Fully Paid
487,14969.55,24.2,29508.82,48,2,9,0,0,1,88.01,8.83,Default
682,44685.15,8.74,11234.7,12,7,7,0,0,1,80.16,3.5,Fully Paid
669,48504.42,11.07,10670.34,12,0,6,0,0,2,18.46,3.58,Fully Paid
652,16664.42,30.03,22685.75,24,5,4,1,1,1,16.24,7.65,Default
598,55578.94,15.82,16047.9,48,10,1,0,0,3,26.31,5.25,Default
647,48436.67,7.7,11906.57,48,2,6,1,2,1,12.63,6.4,Fully Paid
609,46013.05,19.49,6799.9,36,2,5,0,0,2,19.17,5.65,Default
625,30883.78,14.37,26419.88,36,20,4,0,0,4,34.89,5.31,Fully Paid
717,56815.94,3.04,35366.45,12,0,3,0,0,0,40.74,3.59,Fully Paid
664,29736.54,6.16,5452.23,48,0,14,0,0,1,59.31,5.43,Fully Paid
698,36125.98,2.24,13084.1,48,15,3,0,0,0,70.77,3.93,Fully Paid
631,53121.39,12.61,61684.54,24,3,6,0,0,1,52.2,5.85,Default
622,110520.82,22.6,28341.26,48,7,8,0,0,1,16.57,3.91,Fully Paid
557,76588.29,30.34,9149.82,12,15,6,0,0,2,23.16,3.38,Default
620,86536.15,16.43,30449.95,48,5,5,0,0,5,8.96,5.33,Fully Paid
384,194261.42,16.9,31315.8,36,2,2,0,0,3,30.88,5.87,Default
602,77986.62,32.75,26851.15,36,20,1,0,0,2,52.57,5.2,Fully Paid
643,31949.3,5.96,16881.09,36,20,7,0,0,4,56.9,4.94,Fully Paid
695,42716.91,10.77,24983.17,12,3,1,0,0,2,11.09,2.52,Fully Paid
628,35801.37,16.67,16580.32,24,0,4,0,0,1,22.15,4.11,Fully Paid
677,55191.51,32.19,6519.25,48,20,5,0,0,2,47.09,4.17,Fully Paid
475,46777.79,19.87,12040.78,48,5,1,0,0,1,32.23,6.15,Default
645,34010.28,8.11,19707.49,60,2,3,0,0,2,58.94,5.81,Fully Paid
515,104236.26,11.77,17974.88,60,3,4,0,0,3,45.17,6.6,Default
553,108806.88,24.2,12384.54,36,15,6,0,0,1,13.02,2.81,Fully Paid
635,66679.43,8.56,29428.51,36,2,4,0,0,1,55.68,5.61,Fully Paid
752,32821.24,12.07,63345.09,60,2,2,0,0,3,42.05,8.82,Fully Paid
679,64404.39,5.13,22943.48,36,2,5,0,0,4,27.39,5.46,Fully Paid
651,41477.92,24.08,8561.39,48,5,4,0,0,1,46.05,6.14,Fully Paid
648,129504.46,17.13,23102.17,24,5,6,0,0,3,29.71,4.73,Fully Paid
592,29219.59,5.81,6767.1,48,15,3,0,0,1,39.88,4.68,Fully Paid
606,88837.55,2.52,7029.15,48,5,4,0,0,0,29.36,4.03,Fully Paid
684,87719.1,21.5,7047.64,24,5,6,0,0,1,3.7,2.87,Fully Paid
539,102525.62,44.21,27404.28,60,5,2,0,0,2,15.57,5.87,Default
697,67358.0,8.8,4609.82,36,2,1,0,0,3,27.28,4.28,Fully Paid
618,49115.91,26.35,7396.11,36,0,3,0,0,1,62.2,5.28,Fully Paid
716,251668.53,14.08,16964.11,24,1,6,0,0,2,58.05,4.57,Fully Paid
726,35375.12,8.08,8091.21,24,5,5,0,0,2,47.51,4.26,Fully Paid
516,92121.6,16.34,7404.26,48,3,6,1,1,0,29.13,6.26,Default
603,60539.98,9.15,19101.38,48,20,2,0,0,6,49.92,5.76,Fully Paid
581,73551.15,10.54,53754.98,48,0,4,0,0,1,40.77,5.42,Default
504,73315.28,3.73,8097.3,60,1,8,0,0,2,53.6,6.64,Default
567,31272.87,15.31,35014.91,12,20,7,0,0,1,33.29,3.63,Default
845,26759.27,35.49,45740.24,48,3,4,0,0,2,69.5,8.81,Fully Paid
698,27824.8,12.98,47595.86,48,2,6,0,0,2,36.44,7.7,Fully Paid
803,45815.83,24.49,8179.71,12,20,3,0,0,3,39.14,3.33,Fully Paid
716,69489.52,6.12,17649.66,36,10,3,0,0,2,12.73,4.19,Fully Paid
590,39639.64,4.22,40158.67,36,5,2,0,0,0,88.22,5.92,Default
619,25290.11,7.57,23053.81,48,5,6,0,0,2,40.61,6.72,Fully Paid
697,103894.51,14.68,26700.99,48,1,5,0,0,2,14.47,5.09,Fully Paid
685,23785.15,11.34,16583.04,48,1,5,0,0,2,33.38,6.64,Fully Paid
603,79846.11,8.61,17755.06,36,3,3,0,0,1,78.59,5.82,Fully Paid
529,38145.38,19.81,26044.13,36,5,4,0,0,3,37.69,6.55,Default
850,124311.27,20.84,31855.79,36,3,4,0,0,2,11.02,3.91,Fully Paid
638,43679.63,17.14,39621.54,24,2,6,1,2,2,41.44,8.4,Default
623,20819.8,21.76,7663.44,36,10,6,0,0,0,48.3,3.68,Fully Paid
659,58469.39,5.57,48659.2,60,7,5,0,0,2,51.71,6.51,Fully Paid
630,36162.53,25.31,4313.61,60,5,4,1,2,2,68.3,8.88,Fully Paid
659,97392.71,17.6,52351.75,36,7,2,0,0,0,19.48,4.71,Fully Paid
752,72972.83,6.7,38184.35,48,20,7,0,0,3,19.16,3.6,Fully Paid
640,41050.16,11.31,12500.61,48,20,3,0,0,0,61.27,3.26,Fully Paid
556,32806.53,19.56,5705.44,36,10,5,1,2,1,56.32,6.71,Default
637,30991.2,17.94,16356.51,60,3,4,0,0,2,68.2,7.35,Fully Paid
612,42127.46,10.23,19202.82,60,3,5,0,0,0,9.55,5.54,Fully Paid
763,135704.94,36.17,15914.95,48,3,7,1,1,2,68.88,8.84,Fully Paid
743,54926.39,24.33,21627.43,36,2,5,0,0,3,59.46,5.82,Fully Paid
658,105684.96,10.69,27482.15,24,0,7,0,0,1,46.91,5.06,Fully Paid
547,24623.95,24.3,15913.8,36,1,4,0,0,0,56.24,5.56,Fully Paid
551,18909.36,28.31,3400.22,24,15,6,0,0,2,40.81,4.78,Fully Paid
651,33953.43,16.74,17208.39,36,5,3,0,0,2,30.99,5.37,Fully Paid
676,88809.76,6.1,9435.17,48,7,7,0,0,0,35.16,4.69,Fully Paid
620,50346.11,14.71,3331.61,24,3,6,0,0,2,38.9,4.73,Fully Paid
611,102110.14,2.07,4623.73,24,1,7,0,0,3,46.91,4.41,Fully Paid
602,127808.21,6.67,26550.53,36,7,4,0,0,0,3.82,3.84,Fully Paid
648,33713.86,8.95,13703.18,36,0,10,0,0,1,55.21,5.13,Fully Paid
459,98774.81,18.65,7855.99,48,3,3,0,0,3,20.12,6.15,Default
561,137698.59,3.78,38836.48,60,15,4,0,0,3,40.88,4.96,Fully Paid
599,111314.1,23.63,20134.69,60,0,9,0,0,1,44.34,6.01,Default
746,23008.86,37.89,48912.17,36,1,4,1,1,2,11.14,8.89,Default
584,19673.75,7.88,15688.19,36,15,1,0,0,1,35.19,4.57,Fully Paid
664,45744.38,27.26,19779.25,12,1,12,0,0,1,12.99,4.17,Fully Paid
668,46795.14,38.86,11818.13,48,10,5,0,0,0,11.76,4.4,Fully Paid
753,99281.92,7.3,22362.89,60,10,8,1,1,1,28.13,5.71,Fully Paid
751,33503.82,4.27,8171.6,36,20,8,0,0,5,8.87,2.98,Fully Paid
645,76837.3,3.83,7413.05,60,10,2,0,0,1,46.94,4.38,Fully Paid
611,31259.5,15.44,7352.36,24,5,5,0,0,4,56.79,5.67,Default
596,73646.92,31.84,4889.49,48,7,4,0,0,4,30.38,5.77,Default
630,45512.53,3.92,24382.48,24,3,2,0,0,2,29.91,4.4,Fully Paid
615,74243.26,16.61,6465.65,36,10,2,0,0,0,20.66,2.89,Fully Paid
694,48132.08,28.49,22197.16,36,2,6,1,2,5,54.33,8.28,Default
683,15923.51,30.73,11062.11,36,7,6,0,0,0,30.68,4.86,Fully Paid
697,81257.8,24.59,8530.55,36,20,6,1,1,1,29.52,5.19,Fully Paid
750,120815.84,8.79,16769.44,36,7,5,0,0,1,10.54,3.32,Fully Paid
799,36260.96,9.13,3756.56,12,5,2,0,0,1,20.81,2.2,Fully Paid
659,97315.92,2.97,32496.38,36,1,4,0,0,1,39.77,3.91,Fully Paid
